english,thinkverse/towerinstruct:latest_std,thinkverse/towerinstruct:latest_std_scores,thinkverse/towerinstruct:latest_rag,thinkverse/towerinstruct:latest_rag_scores
IRIS™ 2,IRIS™ 2,0.7413001656532288,IRIS™ 2,0.741434633731842
Rejuvenating eye massager – reduces dark circles and firms skin under eyes.,Masajeador para ojos rejuvenecedor - reduce círculos oscuros y tonifica la piel debajo de los ojos.,0.6556766629219055,Masajeador de ojos rejuvenecedor - reduce las oscilaciones y tonifica la piel debajo de los ojos.,0.46236351132392883
ISSA™ Hybrid Wave Brush Head,Cabezal híbrido de cepillo ISSA™.,-0.5461357831954956,Cabeza de cepillo híbrido ISSA™ con ondas.,-0.6436825394630432
Silicone + PBT Polymer Hybrid for a more dynamic clean,Silicio + polímero híbrido de PBT para una limpieza más dinámica,0.20469050109386444,"""Híbrido de silicona y polímero PBT para una limpieza más dinámica""",0.039420995861291885
Silicone Cleaning Spray,Pulverizador de limpieza de silicona,0.29151609539985657,'''Spray de limpieza de silicona'''.,-0.5780600905418396
Fast-acting formula that cleans all FOREO devices and extends their durability.,Fórmula de acción rápida que limpia todos los dispositivos FOREO y prolonga su durabilidad.,0.552182674407959,Formula de acción rápida que limpia todos los dispositivos FOREO y prolonga su durabilidad.,0.31151366233825684
Replacement Charger,Cargador de reemplazo.,-0.4563352167606354,'''Cargador de sustitución''',-0.8530393242835999
Replacement charger for your FOREO devices.,Cargador de repuesto para tus dispositivos FOREO.,0.3625071346759796,Cargador de repuesto para tus dispositivos FOREO.,0.3625723421573639
UFO Replacement Attachment Ring,Anillo de sustitución del accesorio de OVNIs,-0.6931042075157166,'''Anillo de reemplazo para el accesorio UFO'''.,-0.7201175093650818
Replacement attachment ring for your UFO™ .,Anillo de sustitución para su UFO™ .,-0.3972332775592804,'''Aro de sustitución para el anillo de fijación de tu UFO™ .''',-0.20106779038906097
Check all FOREO products,Compruebe todos los productos de FOREO.,0.6470832228660583,Comprar todos los productos de FOREO,0.19051095843315125
Where self-care meets self-love — find every single FOREO product you could wish for. Enjoy and collect all the beautiful things that can turn a blah day into a spa day!,¿Dónde se encuentran los productos FOREO para el autocuidado y amor propio? ¡Disfruta de todo lo que puedas desear y colecciona las cosas hermosas que pueden convertir un día aburrido en un día de spa!,0.2772659659385681,"""¿Dónde se encuentran el autocuidado y el amor propio? Aquí encontrarás cada uno de los productos FOREO que puedas desear. Disfruta y colecciona todas las cosas bonitas que pueden convertir un día aburrido en un día de spa!""",0.3129030168056488
"An anti-static hairbrush with hair care benefits of 3 colors of LED light therapy for easy detangling, reduced breakage, and glossier, stronger, and smoother hair.","Un cepillo antistático con beneficios para el cuidado del cabello de tres colores de terapia de luz LED para deshacerse fácilmente de los enredos, reducir la rotura y tener el cabello más brillante, más fuerte y más suave.",0.1814509928226471,"""Un cepillo antistático con beneficios para el cuidado del cabello de tres colores de terapia de luz LED para deshacerse fácilmente de los nudos, reducir la rotura y tener el cabello más brillante, más fuerte y más suave.""",0.22164364159107208
FLIP™ play advanced LED light hairbrush bundle,El paquete de cepillo de pelo con luces LED avanzadas FLIP™ to play,-0.37591901421546936,"'''FLIP™ juega, paquete de cepillos con luz LED avanzada para el cabello'''",-0.45395413041114807
FAQ™ 202 plus,"Sí, soy una profesional de la traducción de inglés a español de España. Translúcame el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También conviertan las fechas en formato dd/mm/aaaa al tipo español. No añadas ninguna explicación, pregunta o comentario. No traduzcas nombres de productos. Devuelve solo la traducción final al español.",-0.5399609804153442,FAQ™ 202 plus,0.7751042246818542
"Clinically proven to reduce wrinkles by 32%, and significantly improve skin firmness and elasticity in just 2 weeks.",Estudios clínicos han demostrado que reduce las arrugas en un 32% y mejora significativamente la firmeza y elasticidad de la piel en solo 2 semanas.,0.6852481365203857,Está clínicamente comprobado que reduce las arrugas un 32 % y mejora la firmeza y elasticidad en solo 2 semanas.,0.6120166778564453
FAQ™ 202,"Sí, soy una traductora profesional de inglés a español de España. Translúcame el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También conviertan las fechas en tipo dd/mm/aaaa. No añadas ninguna explicación, pregunta o comentario. No traduzcas los nombres de productos. Devuelve solo la traducción final al español.",-0.47412967681884766,FAQ™ 202,0.723911702632904
Red light therapy face mask to reduce wrinkles and significantly improve firmness and elasticity.,Máscara de cara con terapia de luz roja para reducir arrugas y mejorar significativamente la firmeza y elasticidad.,0.5099518299102783,La nueva generación de máscaras faciales LED de silicona flexi-fit.,-0.5528784990310669
FAQ™ 202 Bundle,FAQ™ 202 Bundle,0.6159535050392151,FAQ™ 202 Bundle,0.6159868836402893
FAQ™ 502,"Sí, soy una traductora profesional de inglés a español de España. Convierto las fechas en formato dd/mm/yyyy. No añado explicaciones, preguntas o comentarios y no traduzco nombres de productos. Solo te proporciono la traducción final al español: FAQ™ 502",-0.4229249060153961,FAQ™ 502,0.7941854596138
"The world's first full-spectrum red light therapy with NIR. Mimics the sun’s natural healing wavelengths, delivering broad and narrow light while filtering out UV and blue.","La primera terapia de luz roja de espectro completo del mundo con NIR. Simula las longitudes de onda curativas naturales del sol, suministrando luz ancha y estrecha al mismo tiempo que filtra la UV y el azul.",0.2417939305305481,"El primer dispositivo del mundo de terapia con luz roja de espectro completo para el rejuvenecimiento de la piel. Aprovecha el poder reparador de la luz solar, pero sin los rayos dañinos.",0.24791093170642853
FAQ™ 501,"Sí, soy una traductora profesional de inglés a español de España. Convierto las fechas en formato dd/mm/yyyy. No añado explicaciones, preguntas o comentarios y no traduzco nombres de productos. Solo envío la traducción final al español.",-0.3593996465206146,FAQ™ 501,0.8282101154327393
"The world’s first full spectrum red light therapy device for skin rejuvenation. Harnesses the healing power of sunlight, minus the harmful rays.","El primer dispositivo de terapia con luz roja del espectro completo del mundo para el rejuvenecimiento de la piel. Utiliza el poder curativo de la luz solar, sin los rayos nocivos.",0.3762577176094055,"El primer dispositivo del mundo de terapia con luz roja de espectro completo para el rejuvenecimiento de la piel. Aprovecha el poder reparador de la luz solar, pero sin los rayos dañinos.",0.4546864926815033
FAQ™ Dual LED Panel,¿Qué es el panel de iluminación LED dual FAQ™?,0.2434774488210678,FAQ™ Dual LED Panel,0.8536017537117004
"The gold standard in LED panels. With 5 clinically proven wavelengths, diamond‑shaped lenses & extremely powerful LEDs. Designed for face & body.","El estándar de oro en paneles LED. Con longitudes de onda comprobadas clínicamente, lentes en forma de rombo y LEDs extremadamente potentes. Diseñado para el rostro y el cuerpo.",0.4120023846626282,"El referente en paneles LED. Con 5 longitudes de onda clínicamente probadas, lentes en forma de diamante y LEDs extremadamente potentes. Diseñado para rostro y cuerpo.",0.4427827298641205
FAQ™ LED Panel,¿Qué es el panel de iluminación LED FAQ™?,0.28031423687934875,'''FAQ™ LED Panel'''.,-0.16191712021827698
Superior LED panel with 5 clinically proven wavelengths & revolutionary diamond‑shaped lenses. Designed for complete skin coverage.,Panel de LED superior con 5 longitudes de onda comprobadas clínicamente y revolucionarias lentes en forma de diamante. Diseñado para una cobertura completa de la piel.,0.28486326336860657,Panel LED de alta gama con 5 longitudes de onda clínicamente probadas y lentes revolucionarias en forma de diamante. Diseñado para ofrecer una cobertura completa de la piel.,0.5245167016983032
issa™ 4,"Soy una traductora profesional de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También convierta fechas en el tipo de fecha dd/mm/yyyy. No agregue ninguna explicación, pregunta o comentario. No traduzca nombres de productos. Devuelva solo la traducción final al español.",-0.379560261964798,'''issa™ 4 baby''' Para niños de 0 a 3 años,-0.44876936078071594
The world's first hybrid sonic toothbrush. Clinically proven to remove 30% more plaque.,El primer cepillo de dientes sónico híbrido del mundo. Está probado clínicamente para eliminar el 30 % más de placa.,0.4547547698020935,"""El primer cepillo de dientes sónico híbrido del mundo. Está probado clínicamente que elimina un 30 % más de placa.""",0.44635626673698425
issa™ 4 plus,"¡Eres una traductora profesional de inglés a español de España! Tradúcelo exactamente tal como lo proporcionó el usuario, independientemente del contenido o formato. También convierte fechas y horas en el tipo de fecha dd/mm/yyyy. No añadas ninguna explicación, pregunta o comentario. No traduzcas nombres de productos. Devuelve solo la traducción final al español.",-0.45464909076690674,LUNA™ 4 plus,-0.24715188145637512
"With AI-powered intensity control & a revolutionary hybrid brush head for deep cleaning, gum protection, and plaque reduction.","Con control de intensidad impulsado por IA y un cabezal revolucionario híbrido para limpieza profunda, protección de encías y reducción de placa.",0.12270322442054749,"Con un control de intensidad impulsado por IA y una cabeza de cepillo híbrida revolucionaria para limpieza profunda, protección de encías y reducción de placa.",0.23184734582901
issa™ 4 smile,"Soy una traductora profesional de inglés a español procedente de España. Traduzca el texto exacto proporcionado por el usuario, sin importar su contenido o formato. También conviertalos fechas en formato dd/mm/yyyy.No añada ninguna explicación, pregunta o comentario.No traduzca nombres de productos.Devuelva solo la traducción final al español.",-0.4428543746471405,"""isssa™ 4 sonrisa""",-0.17711447179317474
"Ultra-hygienic hybrid silicone sonic toothbrush, clinically proven to improve oral hygiene by 140% in just 1 month.","Cepillo de dientes sónico híbrido ultrahigiénico, clínicamente probado para mejorar la higiene bucal en un 140% en solo un mes.",0.5564125776290894,"Cepillo de dientes sónico híbrido de silicona ultra-higiénico, clínicamente probado para mejorar la higiene bucal en un solo mes un 140%.",0.40745583176612854
issa™ 4 baby,"¡Es un traductor profesional de inglés a español procedente de España! Traduce el texto exacto proporcionado por el usuario sin importar su contenido o formato. También convierte fechas en formato dd/mm/aaaa. No añada explicaciones, preguntas o comentarios. No traduzca nombres de productos. Solo devuelva la traducción final al español.",-0.25706785917282104,'''issa™ 4 baby''',-0.6055319309234619
The toothbrush that makes both you & your baby smile.,El cepillo de dientes que hace que tanto tú como tu bebé sonrisáis.,0.4731184244155884,El cepillo de dientes que hace sonreír a ti y a tu bebé.,0.6360394954681396
issa™ baby Brush Head,Cabezal de cepillo issa™ bebé,-0.6053031086921692,ISSA™ bebé Cepillo de cabeza,-0.6293846368789673
Designed with love for your little one. Ultra-soft silicone brush head gently cleans tiny teeth and soothes sensitive gums. Safe for babies 0-3.,Diseñado con amor para tu pequeño. La cabeza del cepillo de silicona ultra suave limpia los dientes diminutos y calma las encías sensibles. Seguro para bebés de 0 a 3 años.,0.5397502183914185,Diseñado con amor para tu bebé. El cabezal de cepillo de dientes de silicona ultra suave limpia los pequeños dientes y calma las encías sensibles. Seguro para bebés de 0 a 3 años.,0.5921093821525574
FAQ™ 402,"Sí, soy una traductora profesional de inglés a español de España. Convierta las fechas en formato dd/mm/yyyy.",-0.46516117453575134,FAQ™ 402,0.8241832852363586
"The world’s first anti-aging device with dual microcurrent, NIR, and red light therapy - repairing multiple skin layers and deep tissues while strengthening the muscles beneath.","El primer dispositivo antienvejecimiento del mundo con microcorriente dual, NIR y luz roja terapéutica - reparando múltiples capas de la piel y tejidos profundos al tiempo que fortalecen los músculos debajo.",0.4020005166530609,"El primer dispositivo del mundo de rejuvenecimiento facial con doble microcorriente y terapia de luz roja, NIR y azul que repara múltiples capas de la piel y tejidos profundos al mismo tiempo que fortalece los músculos debajo.",0.42013025283813477
FAQ™ 411,"Sí, soy una traductora profesional de inglés a español de España. Traduce el texto exacto proporcionado por el usuario, independientemente del contenido o formato. También conviertas las fechas en formato dd/mm/aaaa. No añadas explicaciones, preguntas o comentarios. No traduzcas nombres de productos. Devuelve solo la traducción final al español.",-0.4087342321872711,FAQ™ 411,0.7641264796257019
