english,gemma3:4b-it-qat_std,gemma3:4b-it-qat_std_scores,gemma3:4b-it-qat_rag,gemma3:4b-it-qat_rag_scores
"The world’s 1st professional IPL device for at-home use, with supreme power, ultra-large treatment window, and skin cooling system.","El primer dispositivo profesional IPL para uso doméstico, con una potencia suprema, una ventana de tratamiento ultra grande y un sistema de enfriamiento de la piel.",0.42707881331443787,"El primer dispositivo profesional IPL para uso en casa, con una potencia suprema, una ventana de tratamiento ultra grande y un sistema de enfriamiento de la piel.",0.41521772742271423
"Purifies the scalp, strengthens hair strands, and stimulates the growth of new hair.","Purifica el cuero cabelludo, fortalece las hebras capilares y estimula el crecimiento de nuevo cabello.",0.7302441596984863,"Purifica el cuero cabelludo, fortalece los mechones de cabello y estimula el crecimiento de cabello nuevo.",0.6970077157020569
FAQ™ 211,Preguntas frecuentes™ 211,0.13490690290927887,FAQ™ 211,0.7323553562164307
The ultimate anti-aging solution to target sagging skin and wrinkles.,La solución definitiva contra el envejecimiento para combatir la piel caída y las arrugas.,0.5049039721488953,La solución definitiva antiedad para combatir la flacidez y las arrugas.,0.2939237058162689
FAQ™ 221,Preguntas frecuentes™ 221,0.11316628754138947,FAQ™ 221,0.7466579079627991
"Eliminates wrinkles & age spots, while improving firmness and elasticity.","Elimina las arrugas y las manchas de la edad, mejorando la firmeza y la elasticidad.",0.5520109534263611,"Elimina las arrugas y las manchas de la edad, mejorando la firmeza y la elasticidad.",0.5520109534263611
"Safe, painless and non-invasive alternative to facelifts and botox.","Alternativa segura, indolora y no invasiva a los lifting faciales y a los botox.",0.6888936161994934,"Alternativa segura, no invasiva y sin dolor al lifting facial y a los neuromoduladores.",0.5320342183113098
BEAR™ 2 Bundle,BEAR™ 2 Bundle,0.6606153845787048,BEAR™ 2 Bundle,0.6609166860580444
"The only anti-aging device to feature 4 types of microcurrent and Anti-Shock System™, designed to lift and firm the face and neck.","El único dispositivo anti-edad que cuenta con 4 tipos de microcorriente y el Sistema Anti-Shock™, diseñado para levantar y tensar la cara y el cuello.",0.17340171337127686,"El único dispositivo antiedad que cuenta con 4 tipos de microcorrientes y el sistema Anti-Shock™, diseñado para levantar y reafirmar la cara y el cuello.",0.44126811623573303
"Effortless hair removal anytime, anywhere.",Eliminación de vello sin esfuerzo en cualquier momento y lugar.,0.30649152398109436,Eliminación de vello sin esfuerzo en cualquier momento y lugar.,0.30649152398109436
IPL hair removal device,Dispositivo IPL para la eliminación de vello,0.4179448187351227,Depilación IPL de nivel profesional,0.42562946677207947
"Exfoliate away scars, age spots, wrinkles & dullness.","Exfolia las cicatrices, manchas de la edad, arrugas y opacidad.",0.39977872371673584,"Exfolia las cicatrices, las manchas de la edad, las arrugas y la opacidad.",0.399650901556015
"The fastest, safest, and most efficient way to remove blackheads and clear pores.","La forma más rápida, segura y eficiente de eliminar los puntos negros y limpiar los poros.",0.6706082224845886,"La forma más rápida, segura y eficiente de eliminar los puntos negros y limpiar los poros.",0.6706022024154663
BEAR™ 2 go,BEAR™ 2 go,0.20518986880779266,BEAR™ 2 go,0.20518986880779266
"Snatched skin anytime, anywhere with this travel-ready microcurrent device.",Piel arrebatada en cualquier momento y lugar con este dispositivo microcorriente listo para viajar.,-0.5001122355461121,Piel deslumbrante en cualquier momento y lugar.,-0.6340605616569519
BEAR™ 2 eyes & lips Bundle,BOTELLA™ 2 ojos y labios Bundle,0.09895768761634827,BEAR™ 2 eyes & lips Paquete,-0.2287338823080063
Precision microcurrent for eye & lip contours,Precisión microcorriente para contornos de ojos y labios,0.25575754046440125,Microcorriente de precisión para definir los contornos de los ojos y los labios.,0.1513408124446869
BEAR™ 2 eyes & lips,BEAR™ 2 ojos y labios,0.207881897687912,BEAR™ 2 ojos y labios,0.207881897687912
The best alternative to botox. Firm eye contour. Plump lips. Lift brows. In just 1 week.,La mejor alternativa al botox. Contorno de ojos firme. Labios carnudos. Levanta las cejas. En solo 1 semana.,0.3679221570491791,La mejor alternativa al botox. Define el contorno del ojo. Rellena los labios. Eleva las cejas. En solo 1 semana.,0.5133693814277649
Eliminate stubborn cellulite with ease and get a more sculpted physique.,Elimine la celulitis persistente con facilidad y obtenga una figura más esculpida.,0.480203241109848,Elimina la celulitis persistente con facilidad y consigue una figura más esculpida.,0.4250420331954956
Like an iron for your wrinkles. Clinically proven to reduce wrinkles in just 1 week.,Como un hierro para tus arrugas. Clínicamente probado para reducir las arrugas en solo 1 semana.,0.22530263662338257,Clínicamente probado para reducir las arrugas en sólo 1 semana.,0.2536503076553345
UFO™ 3 Bundle,UFO™ 3 Bundle,0.7357495427131653,UFO™ 3 Bundle,0.7359756827354431
Hyper-Infusion masking with full-spectrum LED therapy,Hiper-Infusión con terapia con LED de espectro completo,-0.018329184502363205,Terapia LED de amplio espectro con infusión hiper-intensiva.,0.16943281888961792
UFO™ 3 LED,UFO™ 3 LED,0.850210964679718,UFO™ 3 LED,0.850210964679718
A revolutionary NIR and red light therapy facial device clinically proven to reduce wrinkles in just 1 week.,"Un dispositivo facial de terapia NIR y luz roja revolucionario, clínicamente probado para reducir las arrugas en solo 1 semana.",0.5278933048248291,Clínicamente probado para aumentar la hidratación de la piel un 126% en sólo 2 minutos.,-0.006373848766088486
UFO™ 3 mini,UFO™ 3 mini,0.760451078414917,UFO™ 3 mini,0.760450541973114
"Your 2 min quick-fix for happy, energized and radiant skin.","Tu solución rápida de 2 minutos para una piel feliz, energizada y radiante.",0.5310253500938416,"Tu solución rápida de 2 minutos para una piel feliz, llena de energía y radiante.",0.469525545835495
UFO™ 3 go,UFO™ 3 go,0.45845863223075867,UFO™ 3 go,0.45845863223075867
"On-the-go deep facial hydration device that leaves you with a healthy, happy & hydrated complexion in just 2 mins.","Dispositivo de hidratación facial profunda para llevar que te deja con un cutis sano, feliz e hidratado en tan solo 2 minutos.",0.3259434700012207,Hidrata profundamente la piel en cualquier momento y lugar.,0.04327835515141487
Sensitive Skin,Piel Sensible,0.609491765499115,Piel sensible,0.46034887433052063
LUNA™ 4,LUNA™ 4,0.567604660987854,LUNA™ 4,0.567604660987854
Best-selling 2-in-1 smart facial cleansing & firming device.,Mejor valorado dispositivo inteligente de limpieza facial y reafirmante 2 en 1.,-0.09363935887813568,Dispositivo limpiador y reafirmante facial 2 en 1 más vendido.,-0.015121694654226303
Balanced Skin,Piel Equilibrada,-0.5136131048202515,Equilibrada,-0.3015395700931549
Combination Skin,Piel mixta,-0.1615329384803772,Piel mixta,-0.1619262397289276
Smart cleansing device with T-Sonic™ & firming massage,Dispositivo de limpieza inteligente con T-Sonic™ y masaje reafirmante,0.2783479690551758,Dispositivo de limpieza inteligente con T-Sonic™ y masaje reafirmante.,0.22064200043678284
Treats and heals spot-prone skin and regulates sebum production.,Tratos y cura la piel propensa a las manchas y regula la producción de sebo.,0.16022315621376038,Trata y cura la piel propensa a las manchas y regula la producción de sebo.,0.4966089427471161
Normal Skin,Piel normal,0.15794795751571655,Piel Normal,-0.24730738997459412
LUNA™ 4 plus,LUNA™ 4 plus,0.5901872515678406,LUNA™ 4 plus,0.5901872515678406
"Near-infrared, red LED cleansing & microcurrent. For aging skin.","Cercanías infrarrojas, LED rojo para limpieza y microcorriente. Para pieles maduras.",-0.11085401475429535,"Near-infrared, red LED cleansing & microcurrent. For aging skin.",0.6064770221710205
LUNA™ 4 mini,LUNA™ 4 mini,0.5859615206718445,LUNA™ 4 mini,0.5868691802024841
Dual-sided facial cleansing massager.,Exfoliador facial de doble cara.,0.1912875473499298,Limpiador y masajeador facial de doble cara.,-0.0795011818408966
LUNA™ 4 go,LUNA™ 4 go,0.30033376812934875,LUNA™ 4 go,0.30033376812934875
Travel-friendly facial cleansing & massaging device.,Dispositivo de limpieza facial y masaje apto para viajar.,0.44617876410484314,Travel-friendly facial cleansing & massaging device.,0.7518793344497681
FAQ™ 101,Preguntas frecuentes™ 101,0.4047856330871582,FAQ™ 101,0.8398275375366211
A powerful fusion of professional & home beauty.,Una fusión poderosa de belleza profesional y de hogar.,0.4153740406036377,La mejor combinación de belleza profesional y doméstica.,0.28122323751449585
FAQ™ 102,Preguntas frecuentes™ 102,0.10945199429988861,FAQ™ 102,0.7736323475837708
"FAQ™ 102 delivers EMS, RF & LED light therapy to the face & neck, to tone muscles, accelerate collagen production, and revitalize skin.","Preguntas frecuentes™ 102 entrega terapia EMS, RF y LED a la cara y el cuello, para tonificar los músculos, acelerar la producción de colágeno y revitalizar la piel.",0.24088811874389648,"Preguntas frecuentes™ 102 entrega terapia de EMS, RF y luz LED al rostro y al cuello, para tonificar los músculos, acelerar la producción de colágeno y revitalizar la piel.",0.3518381416797638
FAQ™ 103 Diamond Set,Preguntas frecuentes™ 103 Juego de diamantes,-0.4760041832923889,FAQ™ 103 Diamond Set,0.6854063868522644
At-home professional facial rejuvenation.,Rejuvenecimiento facial profesional en casa.,0.614800751209259,Rejuvenecimiento facial profesional. En casa.,0.48102930188179016
FAQ™ 201,Preguntas frecuentes™ 201,-0.1285475194454193,FAQ™ 201,0.653201699256897
Red light therapy to reduce wrinkles and significantly improve firmness and elasticity.,Terapia de luz roja para reducir arrugas e mejorar significativamente la firmeza y la elasticidad.,0.6030047535896301,Disminuye las líneas de expresión y las imperfecciones con 3 luces LED.,-0.18882429599761963
BEAR™,BEAR™,0.7595235705375671,BEAR™,0.7595235705375671
"Microcurrent facelift device that tightens and firms, providing a reverse-aging effect.","Dispositivo de tratamiento facial con microcorriente que tensa y reafirma, proporcionando un efecto anti-edad.",0.35199394822120667,"Tonificación facial de microcorrientes, con efecto antinvejecimiento.",-0.006290789693593979
Combination skin,Piel mixta,-0.2684834599494934,Combination skin,0.40168097615242004
LUNA™ 3,LUNA™ 3,0.6119292974472046,LUNA™ 3,0.6119292974472046
Soft silicone facial cleansing brush for every skin type.,Cepillo facial de silicona suave para todo tipo de piel.,0.19435352087020874,Soft silicone facial cleansing brush for every skin type.,0.83775395154953
Normal skin,Piel normal,0.20671284198760986,Normal skin,0.9620324969291687
LUNA™ 3 plus,LUNA™ 3 plus,0.6323065161705017,LUNA™ 3 plus,0.6323065161705017
Thermo-facial cleansing brush that lifts your face with microcurrent.,Cepillo de limpieza facial y corporal que eleva el rostro con microcorriente.,0.1669136881828308,Thermo-facial cleansing brush that lifts your face with microcurrent.,0.5940667390823364
Sensitive skin,Piel sensible,0.5225329399108887,Sensitive skin,1.0096548795700073
BEAR™ mini,BEAR™ mini,0.5952481031417847,BEAR™ mini,0.5952481031417847
A compact facial toning device for targeted treatment of wrinkle-prone areas.,Un dispositivo compacto de tonificación facial para el tratamiento dirigido de zonas propensas a la aparición de arrugas.,0.5132348537445068,Un dispositivo de tonificación para el tratamiento específico de las áreas propensas a las arrugas.,0.280633807182312
UFO™ mini 2,UFO™ mini 2,0.8894820809364319,UFO™ mini 2,0.8894820809364319
Compact facial spa device that unlocks the full value of masks.,Dispositivo facial de spa compacto que desbloquea todo el valor de las mascarillas.,0.12943610548973083,Dispositivo spa facial para un tratamiento rápido.,-0.32955068349838257
IRIS™,IRIS™,0.8721794486045837,IRIS™,0.8721794486045837
"Eye massager that removes wrinkles, puffiness, dark circles, and under-eye bags.","Masajeador ocular que elimina arrugas, hinchazón, ojeras y bolsas debajo de los ojos.",0.6025441884994507,"Masajeador de ojos que elimina las arrugas, la hinchazón, las ojeras y las bolsas debajo de los ojos.",0.5775948166847229
LUNA™ mini 3,LUNA™ mini 3,0.7119941115379333,LUNA™ mini 3,0.7125604748725891
Compact dual-sided facial cleansing brush for all skin types.,Cepillo facial de doble cara compacto para todo tipo de piel.,0.004349369555711746,Compact dual-sided facial cleansing brush for all skin types.,0.7760887742042542
LUNA™ play smart 2,LUNA™ play smart 2,0.6228904128074646,LUNA™ play smart 2,0.6230250000953674
Facial cleansing device with smart skin sensors to create individual routines.,Dispositivo limpiador facial con sensores inteligentes de piel para crear rutinas individuales.,0.5920009016990662,Facial cleansing device with smart skin sensors to create individual routines.,0.7225267291069031
LUNA™ play plus 2,LUNA™ play plus 2,0.3950464725494385,LUNA™ play plus 2,0.3950464725494385
Tiny but mighty facial cleansing brush for skincare on the go.,Cepillo facial de limpieza pequeño pero potente para el cuidado de la piel en movimiento.,-0.19352121651172638,Tiny but mighty facial cleansing brush for skincare on the go.,0.6612805724143982
ISSA™ kids,ISSA™ kids,0.6718775629997253,ISSA™ kids,0.6718775629997253
Establish good oral hygiene habits and make brushing fun. For kids 5-12.,Establece buenos hábitos de higiene bucal y haz que cepillarse los dientes sea divertido. Para niños de 5 a 12 años.,0.6846417784690857,Establece buenos hábitos de higiene bucal. Para niños de 5 a 12 años.,0.37974536418914795
